Product_name,Regular_price,Currency,Grammage_quantity,Grammage_unit,Ingredients,Pdp_url,Storage_instructions,Country_of_origin,Nutritions,Image_url,Breadcrumbs
Hoogvliet Prei,1.49,Euro,500,gram,Klasse 1 (10) land van herkomst: Nederland,https://www.hoogvliet.com/product/hoogvliet-prei2,"Bewaarvoorschriften: 
Koel en droog bewaren. ",Nederland,"{'Energie': '28 Kilocalorie', 'Totale vetten': '0.2 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.1 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '3.5 Gram', 'Suikers, totaal': '3 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '3 Gram', 'Eiwitten': '1.5 Gram', 'natrium': '0.004 Gram', 'Zout': '0.01 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/205370000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Ui, knoflook, prei', 'Prei']"
Aardappel vastkokend,1.65,Euro,1,kilo,Ingrediënten :aardappelen.,https://www.hoogvliet.com/product/aardappel-vastkokend,"Bewaarvoorschriften: 
Koel, droog en donker bewaren. ",Nederland,"{'Energie': '88 Kilocalorie', 'Totale vetten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '19 Gram', 'Suikers, totaal': '1 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '18 Gram', 'Voedingsvezels': '1.8 Gram', 'Eiwitten': '2 Gram', 'natrium': '0.002 Gram', 'Zout': '0.005 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/726387000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Aardappelen', 'Kookaardappelen', 'Aardappel vastkokend']"
SanLucar Mandarijnen,2.02,Euro,750,gram,Klasse 1 (14) Land van herkomst: Zuid-Afrika,https://www.hoogvliet.com/product/sanlucar-mandarijnen,,Zuid-Afrika,{},https://cdn.hoogvliet.com/Images/Product/XL/683144000.jpg,"['Home', 'Feestweken', 'Ontbijt, lunch, brunch', 'Fruit', 'Mandarijnen']"
Hoogvliet Handsinaasappels,2.25,Euro,,,Klasse 1 land van herkomst: Zuid-Afrika,https://www.hoogvliet.com/product/hoogvliet-handsinaasappels3,"Bewaarvoorschriften: 
Droog en donker bewaren. ",Zuid-Afrika,"{'Energie': '48 Kilocalorie', 'Totale vetten': '1 Gram', 'Vetzuren, totaal verzadigd': '0.2 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.2 Gram', 'Vetzuren, meervoudig onverzadigd': '0.4 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '7.9 Gram', 'Suikers, totaal': '7.7 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '2 Gram', 'Eiwitten': '0.8 Gram', 'natrium': '0.001 Gram', 'Zout': '0.003 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/033595000.jpg,"['Home', 'Feestweken', 'Nagerechten', 'Fruit', 'Handsinaasappels']"
Hoogvliet Ijsbergsla naturel,0.98,Euro,100,gram,Ingrediënten :IJsbergsla. Dit product kan sporen van SELDERIJ bevatten.,https://www.hoogvliet.com/product/hoogvliet-ijsbergsla-naturel2,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar Verpakt onder beschermende atmosfeer.",,"{'Energie': '48 Kilojoule', 'Totale vetten': '0.1 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Koolhydraten': '0.9 Gram', 'Suikers, totaal': '0 Gram', 'Voedingsvezels': '1.2 Gram', 'Eiwitten': '1 Gram', 'Zout': '0.043 Gram', 'Zetmeel': '0 Gram', 'natrium': '0.017 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/673297000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Sla, rauwkost, kiemgroenten', 'Ijsbergsla naturel']"
Hoogvliet Knoflook,1.35,Euro,1,stuk,Klasse 1 ---- land van herkomst: Spanje,https://www.hoogvliet.com/product/hoogvliet-knoflook1,"Bewaarvoorschriften: 
Koel en droog bewaren. ",Spanje,"{'Energie': '158 Kilocalorie', 'Totale vetten': '0.5 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.2 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '31 Gram', 'Suikers, totaal': '1 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '2.1 Gram', 'Eiwitten': '6.4 Gram', 'natrium': '0.017 Gram', 'Zout': '0.043 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/214086000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Ui, knoflook, prei', 'Knoflook']"
Hoogvliet Bosuien,0.79,Euro,1,stuk,Klasse 1 .... Land van herkomst: Nederland,https://www.hoogvliet.com/product/hoogvliet-bosuien,"Bewaarvoorschriften: 
Droog bewaren. ",Nederland,"{'Energie': '31 Kilocalorie', 'Totale vetten': '0.4 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.1 Gram', 'Vetzuren, meervoudig onverzadigd': '0.2 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '4.2 Gram', 'Suikers, totaal': '4.1 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '2.4 Gram', 'Eiwitten': '1.5 Gram', 'natrium': '0.006 Gram', 'Zout': '0.015 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/204803000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Ui, knoflook, prei', 'Bosuien']"
Eat Me Mango,1.79,Euro,1,stuk,Klasse 1land van herkomst: Ivoorkust,https://www.hoogvliet.com/product/eat-me-mango,"Bewaarvoorschriften: 
Droog en donker bewaren. ",Ivoorkust,"{'Energie': '64 Kilocalorie', 'Totale vetten': '0.2 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.1 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '14.3 Gram', 'Suikers, totaal': '13.9 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0.4 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '1.6 Gram', 'Eiwitten': '0.6 Gram', 'natrium': '0.001 Gram', 'Zout': '0.003 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/064578000.jpg,"['Home', 'Feestweken', 'Ontbijt, lunch, brunch', 'Fruit', 'Mango']"
Minikrieltjes,1.29,Euro,700,gram,Ingrediënten :voorgekookte aardappelen.,https://www.hoogvliet.com/product/minikrieltjes3,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7 °C), na openen maximaal 24 uur bewaren in gesloten verpakking. Verpakt onder beschermende atmosfeer.",,"{'Energie': '78 Kilocalorie', 'Totale vetten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '16.2 Gram', 'Suikers, totaal': '0.2 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '16 Gram', 'Voedingsvezels': '2.3 Gram', 'Eiwitten': '2.2 Gram', 'natrium': '0.008 Gram', 'Zout': '0.019 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/727540000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Aardappelen', 'Partjes, krieltjes, schijfjes', 'Minikrieltjes']"
Hoogvliet Perssinaasappels,2.99,Euro,2,kilo,Klasse 1 .... Land van herkomst: Egypte,https://www.hoogvliet.com/product/hoogvliet-perssinaasappels,"Bewaarvoorschriften: 
Koel, droog en donker bewaren. Behandeld met Imazalil",Egypte,"{'Energie': '47 Kilocalorie', 'Totale vetten': '1 Gram', 'Vetzuren, totaal verzadigd': '0.2 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.2 Gram', 'Vetzuren, meervoudig onverzadigd': '0.4 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '7.9 Gram', 'Suikers, totaal': '7.7 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '2 Gram', 'Eiwitten': '0.8 Gram', 'natrium': '0.001 Gram', 'Zout': '0.003 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/033643000.jpg,"['Home', 'Feestweken', 'Ontbijt, lunch, brunch', 'Fruit', 'Perssinaasappels']"
Hoogvliet Aardappelen voordeel,3.25,Euro,5,kilo,Klasse 1 ---- land van herkomst: Nederland,https://www.hoogvliet.com/product/hoogvliet-aardappelen-voordeel,"Bewaarvoorschriften: 
Koel, droog en donker bewaren. ",Nederland,"{'Energie': '88 Kilocalorie', 'Totale vetten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '19 Gram', 'Suikers, totaal': '1 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '18 Gram', 'Voedingsvezels': '1.8 Gram', 'Eiwitten': '2 Gram', 'natrium': '0.002 Gram', 'Zout': '0.005 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/040815000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Aardappelen', 'Kookaardappelen', 'Aardappelen voordeel']"
Hoogvliet Witlof,1.59,Euro,500,gram,Klasse 1 .... Land van herkomst:Nederland,https://www.hoogvliet.com/product/hoogvliet-witlof1,"Bewaarvoorschriften: 
Koel en droog bewaren. ",Nederland,"{'Energie': '19 Kilocalorie', 'Totale vetten': '0.2 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.1 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '2.4 Gram', 'Suikers, totaal': '2.4 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '1.2 Gram', 'Eiwitten': '1.3 Gram', 'natrium': '0.002 Gram', 'Zout': '0.005 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/205796000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Spinazie, witlof, andijvie', 'Witlof']"
Pink lady Pink lady op schaal,3.59,Euro,4,stuk,Klasse 1 .... Land van herkomst; Italie,https://www.hoogvliet.com/product/pink-lady-pink-lady-op-schaal,"Bewaarvoorschriften: 
Koel en droog bewaren. ",Italie,"{'Energie': '57 Kilocalorie', 'Totale vetten': '0.2 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.1 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '12 Gram', 'Suikers, totaal': '10.4 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '1.6 Gram', 'Voedingsvezels': '2 Gram', 'Eiwitten': '0.3 Gram', 'natrium': '0.001 Gram', 'Zout': '0.003 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/726992000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Fruit', 'Appels, peren', 'Pink lady op schaal']"
Cocktail trostomaten,2.69,Euro,500,gram,Klasse 1.... Land van herkomst: Nederland,https://www.hoogvliet.com/product/cocktail-trostomaten,"Bewaarvoorschriften: 
Koel, droog en donker bewaren. ",Nederland,"{'Zetmeel': '0 Gram', 'Polyolen, totaal': '0 Gram', 'suiker, toegevoegd': '0 Gram', 'Suikers, totaal': '2.8 Gram', 'Koolhydraten': '3 Gram', 'Transvetzuren': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.3 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.1 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Totale vetten': '0.5 Gram', 'Energie': '21 Kilojoule', 'Zout': '0.003 Gram', 'natrium': '0.001 Gram', 'Eiwitten': '0.7 Gram', 'Voedingsvezels': '1.2 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/723608000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Tomaat, paprika', 'Cocktail trostomaten']"
SanLucar Citroenen,1.29,Euro,1,stuk,Klasse 1 (14) Land van herkomst: Zuid-Afrika,https://www.hoogvliet.com/product/sanlucar-citroenen, Citroen met eetbare schil,Zuid-Afrika,"{'suiker, toegevoegd': '0 Gram', 'Suikers, totaal': '2 Gram', 'Koolhydraten': '3 Gram', 'Transvetzuren': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.1 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.1 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Totale vetten': '0.3 Gram', 'Energie': '36 Kilojoule', 'Zout': '0.003 Gram', 'natrium': '0.001 Gram', 'Eiwitten': '0.8 Gram', 'Voedingsvezels': '2 Gram', 'Zetmeel': '0 Gram', 'Polyolen, totaal': '0 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/683142000.jpg,"['Home', 'Feestweken', 'Ontbijt, lunch, brunch', 'Fruit', 'Citroenen']"
Hoogvliet Limoen 3 stuks,0.99,Euro,220,gram,Klasse 1 .... land van herkomst: Brazilie,https://www.hoogvliet.com/product/hoogvliet-limoen-3-stuks,"Bewaarvoorschriften: 
Droog en donker bewaren. ",Brazilie,"{'Energie': '41 Kilocalorie', 'Totale vetten': '0.2 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.1 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '7.7 Gram', 'Suikers, totaal': '1.7 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '2.8 Gram', 'Eiwitten': '0.7 Gram', 'natrium': '0.002 Gram', 'Zout': '0.005 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/064462000.jpg,"['Home', 'Feestweken', 'Nagerechten', 'Fruit', 'Limoen 3 stuks']"
Hoogvliet Cherry tomaten,1.19,Euro,250,gram,Klasse 1 ---- land van herkomst: Nederland,https://www.hoogvliet.com/product/hoogvliet-cherry-tomaten1,,Nederland,"{'Energie': '30 Kilocalorie', 'Totale vetten': '0.8 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.1 Gram', 'Vetzuren, meervoudig onverzadigd': '0.4 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '3.9 Gram', 'Suikers, totaal': '3.8 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '1.9 Gram', 'Eiwitten': '0.9 Gram', 'natrium': '0.003 Gram', 'Zout': '0.008 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/070476000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Tomaat, paprika', 'Cherry tomaten']"
Hoogvliet Nectarines,3.99,Euro,1,kilo,Klasse 1 (10) land van herkomst: Spanje,https://www.hoogvliet.com/product/hoogvliet-nectarines4,"Bewaarvoorschriften: 
Droog en donker bewaren. ",Spanje,"{'Energie': '33 Kilocalorie', 'Totale vetten': '0.1 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '6.5 Gram', 'Suikers, totaal': '6.5 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '1.1 Gram', 'Eiwitten': '1 Gram', 'natrium': '0.01 Gram', 'Zout': '0.025 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/209678000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Fruit', 'Sinaasappel, mandarijn, overig citrusfruit', 'Nectarines']"
Hoogvliet Rode uien net 3 stuks,0.99,Euro,1,stuk,Klasse 1 ---- Land van herkomst: Egypte,https://www.hoogvliet.com/product/hoogvliet-rode-uien-net-3-stuks,"Bewaarvoorschriften: 
Koel en droog bewaren. ",Egypte,"{'Energie': '38 Kilocalorie', 'Totale vetten': '0.2 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '6.3 Gram', 'Suikers, totaal': '4.5 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '2.7 Gram', 'Eiwitten': '1.3 Gram', 'natrium': '0.01 Gram', 'Zout': '0.025 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/056234000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Ui, knoflook, prei', 'Rode uien net 3 stuks']"
Hoogvliet Aubergine,0.99,Euro,1,stuk,Klasse 1 ---- land van herkomst: Nederland,https://www.hoogvliet.com/product/hoogvliet-aubergine,"Bewaarvoorschriften: 
Koel en droog bewaren. ",Nederland,"{'Energie': '20 Kilocalorie (internationale tabel)', 'Totale vetten': '0 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '3 Gram', 'Suikers, totaal': '3 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '2 Gram', 'Eiwitten': '1 Gram', 'natrium': '0.002 Gram', 'Zout': '0.005 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/001014000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Courgette, aubergine, pompoen', 'Aubergine']"
Hoogvliet Spinazie,1.99,Euro,400,gram,Ingrediënten :Spinazie.,https://www.hoogvliet.com/product/hoogvliet-spinazie3,"Bewaarvoorschriften: 
Keep refrigerated (max. 7°C). After opening limited shelf life. ",NIET INGEVULD,"{'Energie': '26 Kilocalorie', 'Totale vetten': '0.6 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.5 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '0.9 Gram', 'Suikers, totaal': '0 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0.9 Gram', 'Voedingsvezels': '2 Gram', 'Eiwitten': '3.2 Gram', 'natrium': '0.013 Gram', 'Zout': '0.033 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/713846000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Spinazie, witlof, andijvie', 'Spinazie']"
Hoogvliet Gember,2.68,Euro,250,gram,Klasse 1 (20) land van herkomst: China,https://www.hoogvliet.com/product/hoogvliet-gember,,China,{},https://cdn.hoogvliet.com/Images/Product/XL/052220000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Verse kruiden, smaakmakers', 'Gember']"
Hoogvliet Italiaanse roerbak,1.99,Euro,400,gram,"Ingrediënten :24% Prei, 19% courgette, ui, 19% paprika, wortel.",https://www.hoogvliet.com/product/hoogvliet-italiaanse-roerbak,"Bewaarvoorschriften: 
Gekoeld bewaren (max 7C).
Na openen beperkt houdbaar. ",,"{'Energie': '29 Kilocalorie', 'Totale vetten': '0.2 Gram', 'Vetzuren, totaal verzadigd': '0.057 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.034 Gram', 'Vetzuren, meervoudig onverzadigd': '0.109 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '4.374 Gram', 'Suikers, totaal': '3.418 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0.956 Gram', 'Voedingsvezels': '2.373 Gram', 'Eiwitten': '1.12 Gram', 'natrium': '0.009 Gram', 'Zout': '0.023 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/041183000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Groentemixen', 'Italiaanse roerbak']"
Hoogvliet Uien,0.89,Euro,1,kilo,Klasse 1 .... Land van herkomst: Nederland,https://www.hoogvliet.com/product/hoogvliet-uien,"Bewaarvoorschriften: 
Koel en droog bewaren. ",Nederland,"{'Energie': '38 Kilocalorie', 'Totale vetten': '0.2 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '6.3 Gram', 'Suikers, totaal': '4.5 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '1.8 Gram', 'Voedingsvezels': '2.7 Gram', 'Eiwitten': '1.3 Gram', 'natrium': '0.004 Gram', 'Zout': '0.01 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/201715000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Ui, knoflook, prei', 'Uien']"
Macaroni/spaghetti groenten,1.79,Euro,450,gram,"Ingrediënten :prei, ui, paprika.",https://www.hoogvliet.com/product/macaroni-spaghetti-groenten1,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar n.v.t.",,"{'Energie': '29 Kilocalorie', 'Totale vetten': '0.18 Gram', 'Vetzuren, totaal verzadigd': '0.031 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.049 Gram', 'Vetzuren, meervoudig onverzadigd': '0.072 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '4.317 Gram', 'Suikers, totaal': '3.543 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0.779 Gram', 'Voedingsvezels': '2.729 Gram', 'Eiwitten': '1.257 Gram', 'natrium': '0.004 Gram', 'Zout': '0.009 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/726551000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Groentemixen', 'Macaroni/spaghetti groenten']"
Nasi bami groenten,1.79,Euro,450,gram,"Ingrediënten :33% spitskool, 25% prei, 16% taugé, wortel, ui, 1,8% rode peper.",https://www.hoogvliet.com/product/nasi-bami-groenten1,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7°C). Na openen beperkt houdbaar n.v.t.",,"{'Energie': '34 Kilocalorie', 'Totale vetten': '0.462 Gram', 'Vetzuren, totaal verzadigd': '0.084 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0.061 Gram', 'Vetzuren, meervoudig onverzadigd': '0.191 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '4.231 Gram', 'Suikers, totaal': '3.352 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0.879 Gram', 'Voedingsvezels': '2.524 Gram', 'Eiwitten': '1.981 Gram', 'natrium': '0.01 Gram', 'Zout': '0.025 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/726549000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Groentemixen', 'Nasi bami groenten']"
Hoogvliet Kropsla,,Euro,1,stuk,Klasse 1 (8) land van herkomst: Nederland,https://www.hoogvliet.com/product/hoogvliet-kropsla,"Bewaarvoorschriften: 
Koel en droog bewaren. ",Nederland,"{'Energie': '13 Kilocalorie', 'Totale vetten': '0.4 Gram', 'Vetzuren, totaal verzadigd': '0.1 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.2 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '0.3 Gram', 'Suikers, totaal': '0.3 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '1.2 Gram', 'Eiwitten': '1.4 Gram', 'natrium': '0.008 Gram', 'Zout': '0.02 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/211850000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Groente', 'Sla, rauwkost, kiemgroenten', 'Kropsla']"
Snack paprika,2.25,Euro,175,gram,Klasse 1.... Land van herkomst: Nederland,https://www.hoogvliet.com/product/snack-paprika,"Bewaarvoorschriften: 
Koel en droog bewaren. ",Nederland,"{'Energie': '24 Kilocalorie', 'Totale vetten': '0.1 Gram', 'Vetzuren, totaal verzadigd': '0 Gram', 'Vetzuren, enkelvoudig onverzadigd': '0 Gram', 'Vetzuren, meervoudig onverzadigd': '0.1 Gram', 'Transvetzuren': '0 Gram', 'Koolhydraten': '3.8 Gram', 'Suikers, totaal': '3.8 Gram', 'suiker, toegevoegd': '0 Gram', 'Polyolen, totaal': '0 Gram', 'Zetmeel': '0 Gram', 'Voedingsvezels': '2.1 Gram', 'Eiwitten': '0.8 Gram', 'natrium': '0.001 Gram', 'Zout': '0.003 Gram'}",https://cdn.hoogvliet.com/Images/Product/XL/723937000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Snackgroente- en fruit', 'Snack paprika']"
Bistro minikrieltjes,1.09,Euro,500,gram,"Ingrediënten :Aardappel, zout, specerijen (paprikapoeder, fenegriek, komijnzaad, kurkuma, chillies, korianderzaad), glucosestroop, uipoeder, dextrose, kruiden (peterselie, majoraan, laurier), knoflookpoeder, gedroogde paprika, rookaroma.",https://www.hoogvliet.com/product/bistro-minikrieltjes1,"Bewaarvoorschriften: 
Gekoeld bewaren (max. 7 °C), na openen maximaal 24 uur bewaren in gesloten verpakking. ",,{},https://cdn.hoogvliet.com/Images/Product/XL/727551000.jpg,"['Home', 'Aardappelen, groente, fruit', 'Aardappelen', 'Partjes, krieltjes, schijfjes', 'Bistro minikrieltjes']"
